,Time,Plasma Level
988,360.980981,0.974752103
989,361.3463463,0.974924176
990,361.7117117,0.975095622
991,362.0770771,0.975266442
992,362.4424424,0.975436639
993,362.8078078,0.975606215
994,363.1731732,0.975775174
995,363.5385385,0.975943515
996,363.9039039,0.976111243
997,364.2692693,0.976278359
998,364.6346346,0.976444866
999,365,0.976610766
